customer_id,first_purchase_date,last_purchase_date,total_quantity,recency,frequency,monetary,life_time
12097,2021-05-13,2021-08-24,8,132,4,84.86,235
12098,2021-05-14,2021-05-14,1,234,1,10.32,234
12099,2021-05-14,2021-12-19,8,15,4,65.36,234
12100,2021-05-14,2021-11-24,38,40,5,422.58,234
12101,2021-05-13,2021-12-09,6,25,3,92.73,235
12102,2021-05-13,2021-12-10,14,24,6,81.7,235
12103,2021-05-23,2021-10-19,6,76,3,22.16,225
12104,2021-06-03,2021-09-11,6,114,2,32.13,214
12105,2021-05-14,2021-12-16,20,18,8,288.36,234
12106,2021-05-14,2021-11-05,13,59,3,53.85,234
12107,2021-05-14,2021-07-23,19,164,7,106.16,234
12108,2021-05-14,2021-10-07,2,88,2,13.85,234
12109,2021-05-14,2021-05-14,2,234,1,10.559999999999999,234
12110,2021-05-14,2021-05-14,1,234,1,12.69,234
12111,2021-05-14,2021-05-14,1,234,1,8.19,234
12112,2021-05-14,2021-12-29,10,5,5,73.63,234
12113,2021-05-14,2021-10-14,15,81,6,101.1,234
12114,2021-05-14,2021-11-28,85,36,5,141.1,234
12115,2021-05-14,2021-09-18,13,107,4,73.17,234
12116,2021-05-14,2021-12-30,3,4,2,20.47,234
12117,2021-05-14,2021-12-20,3,14,2,25.81,234
12118,2021-05-14,2021-08-27,5,129,2,113.07,234
12119,2021-05-14,2021-11-19,8,45,5,71.58,234
12120,2021-05-14,2021-12-09,4,25,3,50.64,234
12121,2021-05-14,2021-12-15,7,19,3,29.03,234
12122,2021-05-14,2021-05-14,1,234,1,17.91,234
12123,2021-05-14,2021-12-09,3,25,2,5.8100000000000005,234
12124,2021-05-14,2021-05-14,2,234,1,15.67,234
12125,2021-05-14,2021-05-18,6,230,2,45.51,234
12126,2021-05-14,2021-11-26,18,38,7,113.44,234
12127,2021-05-14,2021-05-14,1,234,1,24.87,234
12128,2021-05-14,2021-05-14,2,234,1,17.03,234
12129,2021-06-04,2021-06-04,1,213,1,15,213
12130,2021-05-14,2021-08-26,12,130,5,96.98,234
12131,2021-06-03,2021-12-02,29,32,12,177.34,214
12132,2021-05-17,2021-12-20,31,14,4,435.17,231
12133,2021-09-06,2021-12-20,13,14,2,253.15,119
12134,2021-05-20,2021-06-22,7,195,3,146.37,228
12135,2021-05-15,2021-11-14,2,50,2,11.88,233
12136,2021-05-20,2021-10-08,10,87,4,51.77,228
12137,2021-07-06,2021-11-06,10,58,5,53.11,181
12138,2021-05-14,2021-05-14,2,234,1,8.3,234
12139,2021-05-15,2021-05-24,2,224,2,10.629999999999999,233
12140,2021-05-15,2021-12-22,39,12,12,365.71999999999997,233
12141,2021-05-15,2021-11-22,3,42,2,18.72,233
12142,2021-05-15,2021-10-17,4,78,3,46.71,233
12143,2021-05-15,2021-08-18,17,138,3,164.81,233
12144,2021-06-12,2021-06-12,3,205,1,66.75999999999999,205
12145,2021-05-15,2021-12-30,9,4,7,48.96,233
12146,2021-05-15,2021-08-21,2,135,2,12.75,233
12147,2021-05-15,2021-12-12,14,22,5,166.1,233
12148,2021-05-15,2021-12-23,7,11,3,45.24,233
12149,2021-05-15,2021-12-02,7,32,4,41.2,233
12150,2021-05-15,2021-05-15,3,233,1,4.12,233
12151,2021-05-15,2021-12-31,37,3,7,808.87,233
12152,2021-05-15,2021-05-15,1,233,1,8.12,233
12153,2021-05-15,2021-11-08,4,56,2,19.42,233
12154,2021-05-15,2021-11-21,7,43,4,31.529999999999998,233
12155,2021-06-04,2021-06-04,1,213,1,2.17,213
12156,2021-05-24,2021-12-07,16,27,7,135.73,224
12157,2021-05-15,2021-05-15,1,233,1,8.38,233
12158,2021-07-07,2021-12-02,3,32,3,16.89,180
12159,2021-05-15,2021-11-30,7,34,3,61.220000000000006,233
12160,2021-11-28,2021-11-28,1,36,1,19.61,36
12161,2021-05-16,2021-09-29,5,96,3,49.1,232
12162,2021-06-04,2021-11-09,119,55,18,1601.08,213
12163,2021-05-17,2021-12-01,7,33,3,48.160000000000004,231
12164,2021-05-17,2021-05-17,1,231,1,20.02,231
12165,2021-05-17,2021-11-02,14,62,4,274.03,231
12166,2021-05-17,2021-07-18,3,169,2,8.47,231
12167,2021-05-17,2021-07-26,9,161,2,114.74000000000001,231
12168,2021-07-18,2021-07-18,2,169,1,26.810000000000002,169
12169,2021-05-17,2021-06-16,5,201,2,51.33,231
12170,2021-05-28,2021-12-28,17,6,12,91.55,220
12171,2021-05-17,2021-05-17,1,231,1,5.12,231
12172,2021-05-17,2021-12-07,21,27,4,225.88,231
12173,2021-05-17,2021-05-30,2,218,2,19.09,231
12174,2021-05-17,2021-11-05,16,59,3,106.4,231
12175,2021-06-17,2021-07-17,3,170,2,16.63,200
12176,2021-05-17,2021-11-29,7,35,6,59.07,231
12177,2021-05-17,2021-11-11,6,53,4,56.84,231
12178,2021-05-17,2021-05-17,5,231,1,60.5,231
12179,2021-05-17,2021-11-01,7,63,4,70.00999999999999,231
12180,2021-12-30,2021-12-30,2,4,1,12.479999999999999,4
12181,2021-06-11,2021-10-14,18,81,6,76.7,206
12182,2021-05-17,2021-05-17,7,231,1,46.5,231
12183,2021-05-17,2021-07-14,3,173,2,15.22,231
12184,2021-05-17,2021-05-17,1,231,1,3.13,231
12185,2021-05-17,2021-05-17,1,231,1,9.48,231
12186,2021-05-18,2021-05-18,2,230,1,8.07,230
12187,2021-05-18,2021-12-15,21,19,6,172.49,230
12188,2021-05-17,2021-05-17,2,231,1,18.86,231
12189,2021-05-17,2021-12-17,11,17,6,64.66,231
12190,2021-05-20,2021-09-06,5,119,3,68.85,228
12191,2021-05-31,2021-09-30,6,95,4,38.9,217
12192,2021-05-19,2021-05-19,1,229,1,3.62,229
12193,2021-06-24,2021-12-23,45,11,8,472.47,193
12194,2021-05-19,2021-05-19,1,229,1,9.82,229
12195,2021-05-19,2021-05-19,2,229,1,13.91,229
12196,2021-05-19,2021-05-24,4,224,2,10.55,229
12197,2021-05-19,2021-08-21,3,135,2,59.519999999999996,229
12198,2021-05-19,2021-06-10,12,207,2,102.47,229
12199,2021-05-19,2021-05-19,1,229,1,8.25,229
12200,2021-05-19,2021-09-29,3,96,2,24.020000000000003,229
12201,2021-05-19,2021-10-20,3,75,3,12.95,229
12202,2021-05-19,2021-09-28,5,97,3,33.22,229
12203,2021-05-19,2021-05-19,2,229,1,12.61,229
12204,2021-05-18,2021-12-21,16,13,6,87.53,230
12205,2021-05-18,2021-05-18,1,230,1,14.25,230
12206,2021-05-18,2021-05-18,1,230,1,15.88,230
12207,2021-05-18,2021-05-18,1,230,1,6.35,230
12208,2021-05-18,2021-06-30,3,187,2,30.63,230
12209,2021-05-18,2021-11-15,7,49,4,171.57,230
12210,2021-05-18,2021-06-01,5,216,2,43.08,230
12211,2021-05-18,2021-05-18,1,230,1,7.15,230
12212,2021-05-18,2021-10-02,10,93,5,80.08,230
12213,2021-05-18,2021-12-18,165,16,20,1213.26,230
12214,2021-05-18,2021-05-18,1,230,1,36.55,230
12215,2021-06-07,2021-11-11,7,53,3,44.599999999999994,210
12216,2021-05-18,2022-01-01,14,2,8,112.27,230
12217,2021-06-16,2021-12-31,12,3,6,132.22,201
12218,2021-05-20,2021-11-18,12,46,7,203.93,228
12219,2021-05-18,2021-10-27,18,68,9,173.95000000000002,230
12220,2021-05-18,2021-11-29,15,35,8,75.32,230
12221,2021-05-18,2021-12-21,6,13,4,66.08,230
12222,2021-05-18,2021-05-18,1,230,1,6.81,230
12223,2021-05-18,2022-01-01,25,2,6,228.73,230
12224,2021-05-18,2021-05-18,1,230,1,2.11,230
12225,2021-05-18,2021-12-24,7,10,5,67.57,230
12226,2021-05-29,2021-11-15,25,49,11,200.07,219
12227,2021-05-18,2021-05-18,1,230,1,11.04,230
12228,2021-05-18,2021-05-18,5,230,1,10.78,230
12229,2021-05-18,2021-12-29,8,5,8,48.56,230
12230,2021-05-18,2021-05-18,1,230,1,1.62,230
12231,2021-05-18,2021-10-11,2,84,2,3.29,230
12232,2021-05-18,2021-12-22,65,12,14,324.95,230
12233,2021-05-18,2021-05-18,1,230,1,2.64,230
12234,2021-05-18,2021-05-18,1,230,1,6,230
12235,2021-05-18,2021-12-02,12,32,7,54.46,230
12236,2021-05-26,2021-10-23,5,72,2,44.78,222
12237,2021-05-18,2021-05-18,3,230,1,62.25,230
12238,2021-05-18,2021-12-11,12,23,10,34.2,230
12239,2021-05-18,2021-05-18,2,230,1,20.46,230
12240,2021-05-18,2021-12-24,45,10,12,374.18,230
12241,2021-05-18,2021-10-11,3,84,2,22.39,230
12242,2021-07-02,2021-07-02,2,185,1,6.09,185
12243,2021-05-20,2021-12-23,14,11,10,85.71,228
12244,2021-08-17,2021-11-17,4,47,3,64.05,139
12245,2021-09-17,2021-09-17,1,108,1,9.42,108
12246,2021-09-17,2021-09-17,1,108,1,3.53,108
12247,2021-09-17,2021-12-24,16,10,5,126.72,108
12248,2021-09-17,2021-11-22,14,42,3,87.69,108
12249,2021-09-21,2021-09-21,2,104,1,7.61,104
12250,2021-09-20,2021-11-24,9,40,3,87.3,105
12251,2021-09-21,2021-10-15,11,80,2,86.17,104
12252,2021-09-21,2021-10-18,4,77,3,24.869999999999997,104
12253,2021-09-22,2021-11-26,11,38,7,162.73,103
12254,2021-09-22,2021-09-22,8,103,1,44.67,103
12255,2021-09-22,2021-12-10,23,24,4,146.7,103
12256,2021-09-22,2021-09-22,4,103,1,22.28,103
12257,2021-09-22,2021-11-11,3,53,2,100.25,103
12258,2021-10-12,2021-11-09,7,55,3,58.08,83
12259,2021-09-22,2021-09-27,2,98,2,13.25,103
12260,2021-09-22,2021-11-25,28,39,3,164.93,103
12261,2021-09-22,2021-12-12,5,22,3,24.669999999999998,103
12262,2021-11-01,2021-11-20,5,44,2,32.74,63
12263,2021-12-15,2021-12-15,6,19,1,38.09,19
12264,2021-12-18,2021-12-18,2,16,1,7.48,16
12265,2021-09-23,2021-09-23,4,102,1,36.15,102
12266,2021-09-23,2021-09-23,5,102,1,57.97,102
12267,2021-09-23,2021-11-29,2,35,2,16.2,102
12268,2021-09-23,2021-09-23,2,102,1,14.46,102
12269,2021-11-30,2021-12-17,6,17,3,87.44,34
12270,2021-12-20,2021-12-20,3,14,1,24.290000000000003,14
12271,2021-09-27,2021-12-06,11,28,3,104.39999999999999,98
12272,2021-09-27,2021-12-20,8,14,4,31.43,98
12273,2021-09-27,2021-09-27,1,98,1,1.84,98
12274,2021-09-27,2021-12-01,6,33,4,22.57,98
12275,2021-09-27,2021-10-29,7,66,2,33.34,98
12276,2021-09-27,2021-09-27,3,98,1,37.489999999999995,98
12277,2021-09-27,2021-11-17,19,47,3,105.23,98
12278,2021-09-28,2021-11-30,6,34,3,19.63,97
12279,2021-09-28,2021-09-28,3,97,1,76.44,97
12280,2021-09-28,2021-11-15,6,49,3,24.26,97
12281,2021-10-16,2021-10-16,1,79,1,8.87,79
12282,2021-09-28,2021-09-28,3,97,1,18.98,97
12283,2021-09-28,2021-09-28,4,97,1,24.51,97
12284,2021-09-28,2021-11-09,16,55,3,61.580000000000005,97
12285,2021-10-28,2021-10-28,1,67,1,17.37,67
12286,2021-09-29,2021-11-16,8,48,3,48.07,96
12287,2021-09-29,2021-09-29,1,96,1,1.36,96
12288,2021-09-29,2021-10-04,2,91,2,4.37,96
12289,2021-09-29,2021-12-20,2,14,2,27.53,96
12290,2021-09-29,2021-09-29,11,96,1,233.42,96
12291,2021-09-29,2021-12-16,19,18,6,134.55,96
12292,2021-09-30,2021-09-30,4,95,1,24.380000000000003,95
12293,2021-09-30,2021-09-30,1,95,1,2.5,95
12294,2021-09-30,2021-12-12,12,22,5,82.86,95
12295,2021-11-29,2021-12-12,9,22,2,44.27,35
12296,2021-10-01,2021-12-22,7,12,3,28.76,94
12297,2021-10-01,2021-10-01,2,94,1,8.26,94
12298,2021-10-01,2021-10-01,2,94,1,13.370000000000001,94
12299,2021-10-01,2021-10-01,3,94,1,16.259999999999998,94
12300,2021-10-16,2021-10-16,1,79,1,6,79
12301,2021-10-01,2021-10-01,1,94,1,16.82,94
12302,2021-10-05,2021-10-05,2,90,1,11.7,90
12303,2021-10-05,2021-10-05,1,90,1,11.38,90
12304,2021-10-06,2021-10-06,1,89,1,19.74,89
12305,2021-10-06,2021-11-11,4,53,2,13.44,89
12306,2021-11-12,2021-12-29,3,5,2,9.32,52
12307,2021-10-07,2021-12-22,20,12,4,95.48,88
12308,2021-10-07,2021-12-04,8,30,2,64.1,88
12309,2021-10-07,2021-10-07,1,88,1,2.17,88
12310,2021-10-07,2021-10-07,2,88,1,10,88
12311,2021-10-07,2021-10-22,2,73,2,8.84,88
12312,2021-11-16,2021-11-16,3,48,1,47.5,48
12313,2021-10-08,2021-12-15,5,19,2,47.07,87
12314,2021-10-08,2021-10-08,7,87,1,39.24,87
12315,2021-10-08,2021-10-08,2,87,1,34.32,87
12316,2021-10-08,2021-10-08,4,87,1,9.07,87
12317,2021-10-08,2021-10-08,1,87,1,6.92,87
12318,2021-10-20,2021-10-20,3,75,1,78.25,75
12319,2021-10-08,2021-10-08,2,87,1,10,87
12320,2021-10-13,2021-12-29,24,5,7,395.05,82
12321,2021-10-13,2021-11-29,4,35,2,50.85,82
12322,2021-10-11,2021-10-11,2,84,1,37.46,84
12323,2021-10-14,2021-10-14,1,81,1,4.57,81
12324,2021-10-20,2021-10-20,6,75,1,44.660000000000004,75
12325,2021-10-20,2021-11-18,5,46,3,43.64,75
12326,2021-10-20,2021-10-20,1,75,1,18.81,75
12327,2021-10-26,2021-10-26,2,69,1,63.54,69
12328,2021-10-26,2021-10-26,7,69,1,69.2,69
12329,2021-10-26,2021-11-09,9,55,3,57.78,69
12330,2021-10-27,2021-10-27,1,68,1,7.86,68
12331,2021-10-28,2021-10-28,1,67,1,6.4,67
12332,2021-10-28,2021-11-26,5,38,2,19.52,67
12333,2021-11-07,2021-11-15,2,49,2,11.73,57
12334,2021-11-16,2021-11-16,2,48,1,15.190000000000001,48
12335,2021-11-17,2021-11-17,1,47,1,5.66,47
12336,2021-11-17,2021-12-20,10,14,2,262.33,47
12337,2021-11-26,2021-11-26,4,38,1,12.15,38
12338,2021-11-29,2021-11-29,1,35,1,3.15,35
12339,2021-11-29,2021-11-29,1,35,1,6.12,35
12340,2021-12-01,2021-12-01,3,33,1,172.06,33
12341,2021-12-03,2021-12-06,4,28,2,47.68,31
12342,2021-12-03,2021-12-16,2,18,2,10.08,31
12343,2021-12-06,2021-12-10,4,24,2,49.46,28
12344,2021-12-29,2021-12-29,4,5,1,25.26,5
12345,2021-11-25,2021-11-25,3,39,1,20.439999999999998,39
12346,2021-11-25,2021-11-25,4,39,1,16.51,39
12347,2021-11-25,2021-11-25,5,39,1,108.01,39
12348,2021-11-25,2021-11-25,2,39,1,32.260000000000005,39
12349,2021-11-24,2021-12-07,6,27,2,17.36,40
12350,2021-12-06,2021-12-22,6,12,2,42.56,28
12351,2021-12-06,2021-12-06,2,28,1,14.77,28
12352,2021-12-08,2021-12-22,8,12,2,42.8,26
12353,2021-12-18,2021-12-23,8,11,2,98.47,16
12354,2021-12-08,2021-12-08,1,26,1,3.75,26
12355,2021-12-09,2021-12-09,2,25,1,45.29,25
12356,2021-12-10,2021-12-10,4,24,1,31.52,24
12357,2021-12-14,2021-12-14,4,20,1,23.58,20
12358,2021-12-15,2021-12-15,1,19,1,1.36,19
12359,2021-12-15,2021-12-15,2,19,1,18.42,19
12360,2021-12-16,2021-12-31,8,3,2,89.58,18
12361,2021-12-17,2021-12-24,5,10,2,13.09,17
12362,2021-11-24,2021-11-24,1,40,1,27.46,40
12363,2021-11-22,2021-12-08,4,26,2,19.5,42
12364,2021-11-22,2021-11-22,2,42,1,8.46,42
12365,2021-11-22,2021-11-22,12,42,1,204.59,42
12366,2021-12-10,2021-12-10,10,24,1,72.1,24
12367,2021-11-17,2021-11-17,1,47,1,4.49,47
12368,2021-11-17,2021-12-20,4,14,2,31.54,47
12369,2021-09-13,2021-11-15,16,49,4,84.11,112
12370,2021-08-24,2021-11-14,8,50,5,225.67,132
12371,2021-08-26,2021-11-25,5,39,3,183.17,130
12372,2021-10-01,2021-12-10,18,24,4,146.76,94
12373,2021-08-28,2021-08-28,6,128,1,27.21,128
12374,2021-09-15,2021-09-24,3,101,2,24.1,110
12375,2021-08-31,2021-10-31,7,64,2,90.53,125
12376,2021-11-04,2021-12-28,12,6,3,79.34,60
12377,2021-09-02,2021-09-02,2,123,1,6.08,123
12378,2021-12-20,2021-12-20,1,14,1,22.48,14
12379,2021-09-03,2021-09-03,1,122,1,9.7,122
12380,2021-09-03,2021-09-21,15,104,3,325.13,122
12381,2021-09-08,2021-11-11,26,53,6,338.86,117
12382,2021-09-03,2021-12-22,15,12,3,109.55,122
12383,2021-10-24,2021-10-24,1,71,1,4.38,71
12384,2021-11-02,2021-11-02,1,62,1,6.35,62
12385,2021-09-05,2021-12-01,20,33,2,198.6,120
12386,2021-09-06,2021-12-08,21,26,7,120.07,119
12387,2021-11-01,2021-11-01,1,63,1,11.38,63
12388,2021-09-06,2021-09-23,7,102,3,62.36,119
12389,2021-09-11,2021-11-17,13,47,2,135.21,114
12390,2021-09-11,2021-09-11,2,114,1,7.5,114
12391,2021-09-11,2021-11-27,11,37,3,42.86,114
12392,2021-09-11,2021-12-23,33,11,6,432.29,114
12393,2021-09-10,2021-12-17,37,17,5,591.73,115
12394,2021-09-10,2021-09-10,6,115,1,12.69,115
12395,2021-09-10,2021-09-10,8,115,1,43.69,115
12396,2021-09-09,2021-12-28,3,6,2,42.15,116
12397,2021-09-08,2021-12-16,6,18,4,55.94,117
12398,2021-09-08,2021-09-08,1,117,1,11.29,117
12399,2021-09-07,2021-11-30,42,34,13,432.74,118
12400,2021-08-22,2021-09-09,7,116,2,98.01,134
12401,2021-12-09,2021-12-09,12,25,1,105.14,25
12402,2021-09-11,2021-10-15,13,80,3,96.2,114
12403,2021-08-23,2021-08-23,2,133,1,25.76,133
12404,2021-08-23,2021-08-23,3,133,1,17.86,133
12405,2021-08-24,2021-08-24,1,132,1,15,132
12406,2021-08-24,2021-08-27,2,129,2,11.53,132
12407,2021-08-24,2021-12-24,21,10,4,133.11,132
12408,2021-08-25,2021-08-26,2,130,2,10.76,131
12409,2021-08-25,2021-12-10,6,24,4,37.96,131
12410,2021-08-26,2021-09-17,4,108,2,24.240000000000002,130
12411,2021-08-27,2021-08-30,3,126,2,23.799999999999997,129
12412,2021-09-17,2021-12-10,9,24,4,45.59,108
12413,2021-08-29,2021-11-25,4,39,3,26.82,127
12414,2021-08-31,2021-11-15,10,49,6,40.410000000000004,125
12415,2021-08-31,2021-10-01,2,94,2,10.709999999999999,125
12416,2021-08-31,2021-09-09,4,116,2,24.06,125
12417,2021-08-31,2021-12-28,11,6,4,57.17,125
12418,2021-09-01,2021-09-01,2,124,1,21.98,124
12419,2021-09-01,2021-09-01,3,124,1,16.34,124
12420,2021-09-02,2021-12-09,3,25,2,20.02,123
12421,2021-09-02,2021-12-28,9,6,3,62.50000000000001,123
12422,2021-09-02,2021-09-02,2,123,1,29.7,123
12423,2021-09-06,2021-10-19,5,76,2,87.96,119
12424,2021-09-03,2021-09-29,5,96,3,69.14,122
12425,2021-09-03,2021-10-15,7,80,2,99.81,122
12426,2021-09-03,2021-09-06,12,119,2,75.83,122
12427,2021-10-18,2021-11-08,3,56,2,38.15,77
12428,2021-09-03,2021-09-03,2,122,1,17.48,122
12429,2021-11-22,2021-11-22,3,42,1,9.32,42
12430,2021-09-04,2021-12-18,15,16,8,191.32,121
12431,2021-11-10,2021-12-30,10,4,5,56.54,54
12432,2021-09-04,2021-09-04,2,121,1,8.4,121
12433,2021-09-16,2021-12-17,10,17,5,194.17,109
12434,2021-09-04,2021-09-18,3,107,2,18.16,121
12435,2021-09-04,2021-10-27,12,68,5,58.08,121
12436,2021-09-04,2021-11-15,3,49,2,54.559999999999995,121
12437,2021-09-05,2021-09-05,1,120,1,44.92,120
12438,2021-09-05,2021-09-05,1,120,1,4.81,120
12439,2021-09-06,2021-12-24,9,10,8,58.18,119
12440,2021-09-06,2022-01-01,17,2,10,169.48,119
12441,2021-10-08,2021-12-17,4,17,2,67.91,87
12442,2021-11-26,2021-12-24,11,10,3,123.63,38
12443,2021-09-21,2022-01-01,19,2,8,49.96,104
12444,2021-09-07,2021-10-07,2,88,2,3.8,118
12445,2021-10-11,2021-12-24,4,10,4,19.12,84
12446,2021-09-07,2021-09-07,1,118,1,8.75,118
12447,2021-09-07,2021-09-07,2,118,1,29.97,118
12448,2021-09-08,2021-11-11,4,53,3,45.57,117
12449,2021-09-08,2021-11-28,4,36,2,44.400000000000006,117
12450,2021-10-30,2021-10-30,11,65,1,132.64,65
12451,2021-10-20,2021-12-07,20,27,3,217.83,75
12452,2021-10-05,2021-10-12,6,83,2,97.97,90
12453,2021-11-15,2021-11-15,3,49,1,7.43,49
12454,2021-12-01,2021-12-15,2,19,2,18.75,33
12455,2021-11-04,2021-11-04,1,60,1,5.79,60
12456,2021-09-17,2021-11-25,9,39,5,44.75,108
12457,2021-09-09,2021-11-18,5,46,3,41.61,116
12458,2021-11-02,2021-11-02,1,62,1,5.13,62
12459,2021-09-09,2021-10-06,2,89,2,11.25,116
12460,2021-09-14,2021-09-24,7,101,2,27.68,111
12461,2021-09-09,2021-10-11,2,84,2,20.75,116
12462,2021-09-09,2021-12-13,7,21,4,27.73,116
12463,2021-09-09,2021-09-09,1,116,1,13.62,116
12464,2021-10-21,2021-12-24,6,10,4,33.46,74
12465,2021-09-11,2021-11-13,7,51,4,51.58,114
12466,2021-11-09,2021-11-09,1,55,1,25.01,55
12467,2021-09-10,2021-12-01,5,33,2,30.15,115
12468,2021-11-20,2021-11-20,1,44,1,5.12,44
12469,2021-09-10,2021-12-14,3,20,2,6.78,115
12470,2021-12-04,2021-12-04,2,30,1,8.100000000000001,30
12471,2021-09-10,2021-12-20,3,14,2,17.09,115
12472,2021-09-11,2021-12-04,4,30,3,26.43,114
12473,2021-09-11,2021-09-11,2,114,1,8.25,114
12474,2021-09-11,2021-09-11,1,114,1,4.57,114
12475,2021-10-19,2021-10-22,3,73,2,7.0600000000000005,76
12476,2021-09-13,2021-09-13,1,112,1,5.73,112
12477,2021-12-14,2021-12-14,1,20,1,4.5,20
12478,2021-10-09,2021-10-09,2,86,1,40.36,86
12479,2021-09-14,2021-12-22,13,12,10,61.58,111
12480,2021-09-20,2021-12-20,12,14,8,210.54000000000002,105
12481,2021-10-18,2021-10-18,12,77,1,135.98999999999998,77
12482,2021-09-11,2021-09-11,1,114,1,6.35,114
12483,2021-09-12,2021-12-24,12,10,4,70.67,113
12484,2021-09-12,2021-10-01,3,94,2,37.04,113
12485,2021-09-12,2021-09-12,2,113,1,15.329999999999998,113
12486,2021-09-17,2021-12-31,5,3,4,24.94,108
12487,2021-09-17,2021-12-24,8,10,4,71.71,108
12488,2021-09-17,2021-12-17,11,17,4,91.75999999999999,108
12489,2021-09-17,2021-11-28,5,36,4,31.62,108
12490,2021-10-13,2021-12-06,9,28,4,84.64,82
12491,2021-09-22,2021-09-22,1,103,1,4.29,103
12492,2021-09-13,2021-09-13,1,112,1,6.81,112
12493,2021-09-13,2021-12-10,8,24,3,56.38,112
12494,2021-09-13,2021-11-11,3,53,3,9.01,112
12495,2021-09-13,2021-11-15,3,49,2,15.17,112
12496,2021-09-13,2021-12-16,3,18,2,41.35,112
12497,2021-09-13,2021-12-08,6,26,3,141.82,112
12498,2021-09-13,2021-12-20,12,14,7,154.31,112
12499,2021-09-13,2021-09-13,2,112,1,47.75,112
12500,2021-09-14,2021-09-14,13,111,1,233.9,111
12501,2021-09-13,2021-12-02,5,32,2,32.12,112
12502,2021-09-16,2021-09-19,6,106,2,80.13000000000001,109
12503,2021-10-26,2021-10-26,1,69,1,9.88,69
12504,2021-11-24,2021-11-24,1,40,1,5.37,40
12505,2021-09-27,2021-12-15,12,19,7,56.839999999999996,98
12506,2021-09-14,2021-09-14,1,111,1,7.29,111
12507,2021-09-15,2021-12-17,21,17,9,254.07,110
12508,2021-12-14,2021-12-14,10,20,1,49.11,20
12509,2021-09-14,2021-11-28,7,36,5,25.73,111
12510,2021-09-14,2021-09-24,2,101,2,29.94,111
12511,2021-09-14,2021-10-26,5,69,3,25.759999999999998,111
12512,2021-09-14,2021-09-14,1,111,1,2.71,111
12513,2021-09-14,2021-09-14,1,111,1,6.44,111
12514,2021-12-10,2021-12-10,1,24,1,6.48,24
12515,2021-09-14,2021-09-20,3,105,2,54.61,111
12516,2021-09-14,2021-09-14,1,111,1,11.65,111
12517,2021-09-14,2021-12-21,3,13,2,12.629999999999999,111
12518,2021-09-14,2021-12-28,13,6,9,78.78,111
12519,2021-09-14,2021-09-22,3,103,2,28.78,111
12520,2021-09-15,2021-11-20,2,44,2,17.72,110
12521,2021-09-15,2021-12-13,8,21,6,87.64,110
12522,2021-09-14,2021-11-13,5,51,2,32.96,111
12523,2021-09-15,2021-11-04,8,60,2,61.03,110
12524,2021-09-15,2021-09-15,75,110,1,5.62,110
12525,2021-09-15,2021-11-03,103,61,2,51.62,110
12526,2021-09-15,2021-11-20,2,44,2,8.59,110
12527,2021-09-15,2021-09-15,1,110,1,26.57,110
12528,2021-09-15,2021-09-15,1,110,1,4.57,110
12529,2021-09-15,2021-09-15,1,110,1,6,110
12530,2021-09-15,2021-10-27,10,68,6,57.88,110
12531,2021-09-15,2021-09-15,1,110,1,7.1,110
12532,2021-09-21,2021-11-22,36,42,8,304.08,104
12533,2021-09-15,2021-12-06,6,28,4,185.76,110
12534,2021-09-20,2021-12-20,9,14,6,33.23,105
12535,2021-09-15,2021-09-15,1,110,1,5.46,110
12536,2021-09-25,2021-12-20,5,14,3,29.35,100
12537,2021-11-29,2021-11-29,3,35,1,18.66,35
12538,2021-10-13,2022-01-01,11,2,2,43.519999999999996,82
12539,2021-09-17,2021-10-15,6,80,2,22.490000000000002,108
12540,2021-10-02,2021-10-09,4,86,2,20.05,93
12541,2021-09-16,2021-09-16,1,109,1,1.69,109
12542,2021-09-16,2021-09-25,3,100,2,32.5,109
12543,2021-09-16,2021-12-28,7,6,5,50.68,109
12544,2021-09-16,2021-12-17,8,17,5,45.38,109
12545,2021-09-16,2022-01-01,4,2,3,36.629999999999995,109
12546,2021-09-20,2021-12-05,121,29,4,70.64,105
12547,2021-09-16,2021-10-31,2,64,2,4.74,109
12548,2021-10-22,2021-10-22,1,73,1,4.57,73
12549,2021-10-22,2021-10-22,4,73,1,4.12,73
12550,2021-10-22,2021-10-22,1,73,1,8.79,73
12551,2021-10-22,2021-10-22,3,73,1,25.36,73
12552,2021-10-22,2021-10-22,1,73,1,4.19,73
12553,2021-10-26,2021-10-26,1,69,1,7.98,69
12554,2021-11-15,2021-11-15,1,49,1,4.94,49
12555,2021-11-13,2021-12-29,8,5,6,52.339999999999996,51
12556,2021-11-12,2021-12-11,6,23,2,80.44999999999999,52
12557,2021-11-17,2021-11-17,1,47,1,18.32,47
12558,2021-11-10,2021-11-10,1,54,1,40.89,54
12559,2021-11-10,2021-11-10,10,54,1,29.009999999999998,54
12560,2021-11-16,2021-11-16,12,48,1,47.05,48
12561,2021-11-15,2021-11-24,8,40,2,65.91,49
12562,2021-11-15,2021-12-09,10,25,3,43.62,49
12563,2021-11-15,2021-12-01,7,33,2,95.81,49
12564,2021-11-21,2022-01-01,2,2,2,36.3,43
12565,2021-11-14,2021-11-14,6,50,1,44.85,50
12566,2021-11-13,2021-12-23,11,11,3,65.31,51
12567,2021-11-07,2021-11-07,4,57,1,26.700000000000003,57
12568,2021-11-07,2021-12-24,9,10,5,51.38,57
12569,2021-11-07,2021-12-12,5,22,2,30.48,57
12570,2021-11-06,2021-12-22,3,12,2,21.66,58
